COURSEID,TITLE,SESSION,DAY,START_TIME,END_TIME,LOCATION,INSTRUCTOR
CHEM-108,"General Chemistry for Chemistry Majors: Kinetics and Equilibrium",001,M,12:00,12:50,SGM,"Chiho Mak"
CHEM-108,"General Chemistry for Chemistry Majors: Kinetics and Equilibrium",001,W,12:00,12:50,SGM,"Chiho Mak"
CHEM-108,"General Chemistry for Chemistry Majors: Kinetics and Equilibrium",001,F,12:00,12:50,SGM,"Chiho Mak"
CHEM-108,"General Chemistry for Chemistry Majors: Kinetics and Equilibrium",001,H,14:00,16:50,SGMD,"Chiho Mak"
CHEM-108,"General Chemistry for Chemistry Majors: Kinetics and Equilibrium",001,T,15:30,18:20,SGMC/D,"Chiho Mak"
CHEM-115B,"Advanced General Chemistry",001,M,09:00,09:50,SGM,"Jessica Parr"
CHEM-115B,"Advanced General Chemistry",001,F,09:00,09:50,SGM,"Jessica Parr"
CHEM-115B,"Advanced General Chemistry",001,H,15:30,16:50,SGM,"Jessica Parr"
CHEM-115B,"Advanced General Chemistry",001,T,16:00,18:50,SGMC,"Jessica Parr"
CHEM-115B,"Advanced General Chemistry",001,W,16:00,18:50,SGMC,"Jessica Parr"
CHEM-205,"Chemical Forensics: The Science, and Its Impact",001,M,12:00,12:50,SGM,"Thomas Bertolini"
CHEM-205,"Chemical Forensics: The Science, and Its Impact",001,F,14:00,15:50,SGM,"Thomas Bertolini"
CHEM-205,"Chemical Forensics: The Science, and Its Impact",001,T,16:00,17:50,SGM,"Thomas Bertolini"
CHEM-205,"Chemical Forensics: The Science, and Its Impact",001,W,16:00,17:50,SGM,"Thomas Bertolini"
CHEM-205,"Chemical Forensics: The Science, and Its Impact",001,H,16:00,17:50,SGM,"Thomas Bertolini"
CHEM-251,"Organic Chemistry Tutorial B",001,M,15:30,16:50,THH,"Rebecca Broyer"
CHEM-300,"Analytical Chemistry",001,W,10:00,10:50,SSL,"Sri Narayan"
CHEM-300,"Analytical Chemistry",001,F,10:00,10:50,SSL,"Sri Narayan"
CHEM-300,"Analytical Chemistry",001,T,13:00,16:50,SGM,"Sri Narayan"
CHEM-300,"Analytical Chemistry",001,M,14:00,17:50,SGM,"Sri Narayan"
CHEM-322A,"Organic Chemistry",001,F,11:00,11:50,SGM,"Thomas Bertolini"
CHEM-322A,"Organic Chemistry",001,H,13:00,13:50,SGM,"Thomas Bertolini"
CHEM-322A,"Organic Chemistry",001,M,15:30,16:50,SGM,"Thomas Bertolini"
CHEM-322A,"Organic Chemistry",001,T,12:30,15:20,SGM,"Thomas Bertolini"
CHEM-322A,"Organic Chemistry",001,W,13:00,15:50,SGM,"Thomas Bertolini"
CHEM-322B,"Organic Chemistry",001,F,13:00,13:50,SGM,"Rebecca Broyer"
CHEM-322B,"Organic Chemistry",001,T,13:00,13:50,SGM,"Rebecca Broyer"
CHEM-322B,"Organic Chemistry",001,W,15:30,16:50,SGM,"Rebecca Broyer"
CHEM-322B,"Organic Chemistry",001,H,12:30,15:20,SGM,"Rebecca Broyer"
CHEM-322B,"Organic Chemistry",001,M,14:00,16:50,SGM,"Rebecca Broyer"
CHEM-325B,"Organic Chemistry",001,F,13:00,13:50,SGM,"Valery Fokin"
CHEM-325B,"Organic Chemistry",001,T,12:00,12:50,SGM,"Valery Fokin"
CHEM-325B,"Organic Chemistry",001,W,15:30,16:50,VHE,"Valery Fokin"
CHEM-325B,"Organic Chemistry",001,H,12:30,15:20,SGM,"Valery Fokin"
CHEM-325B,"Organic Chemistry",001,M,14:00,16:50,SGM,"Valery Fokin"
CHEM-330,Biochemistry,001,M,12:00,12:50,THH,"Fabien Pinaud"
CHEM-330,Biochemistry,001,F,08:00,10:50,ZHS,"Kujin Tang"
CHEM-330,Biochemistry,001,H,13:00,15:50,ZHS,"Haiyang Zhang"
CHEM-330,Biochemistry,001,T,16:00,16:50,TBA,"Haiyang Zhang"
CHEM-330,Biochemistry,001,W,17:00,19:50,ZHS,"Yiwei He"
CHEM-332,"Physical Chemical Measurements",001,T,18:00,20:50,GFS,"Susumu Takahashi"
CHEM-423,"Advanced Laboratory Techniques in Organic and Inorganic Chemistry",001,H,15:30,19:20,SGMC,"Nicos Petasis"
CHEM-423,"Advanced Laboratory Techniques in Organic and Inorganic Chemistry",001,F,15:00,18:50,SGMC,"Nicos Petasis"
CHEM-431,"Physical Chemistry: Quantum Mechanics",001,M,11:00,11:50,GFS,"Vadim Cherezov"
CHEM-431,"Physical Chemistry: Quantum Mechanics",001,W,11:00,11:50,GFS,"Vadim Cherezov"
CHEM-431,"Physical Chemistry: Quantum Mechanics",001,F,13:00,14:50,KAP,"Vadim Cherezov"
CHEM-432,"Physical Chemistry for the Life Sciences",001,M,10:00,10:50,GFS,"Lin Chen"
CHEM-432,"Physical Chemistry for the Life Sciences",001,W,10:00,10:50,GFS,"Lin Chen"
CHEM-432,"Physical Chemistry for the Life Sciences",001,F,13:00,13:50,KAP,"Lin Chen"
CHEM-453,"Advanced Inorganic Chemistry",001,M,10:00,10:50,KAP,"Smaranda Marinescu"
CHEM-453,"Advanced Inorganic Chemistry",001,W,10:00,10:50,KAP,"Smaranda Marinescu"
CHEM-453,"Advanced Inorganic Chemistry",001,F,12:00,12:50,KAP,"Smaranda Marinescu"
CHEM-455,"Chemical Nanotechnology",001,M,12:00,12:50,SGM,"Richard Brutchey"
CHEM-455,"Chemical Nanotechnology",001,W,12:00,12:50,SGM,"Richard Brutchey"
CHEM-455,"Chemical Nanotechnology",001,F,12:00,12:50,SGM,"Richard Brutchey"
CHEM-463,"Chemical Nanotechnology Laboratory",001,W,14:00,17:50,SGM,"Michael Inkpen"
CHEM-516,"Synthesis, Reactivity and Mechanism in Inorganic and Organometallic Chemistry",001,M,09:00,09:50,KAP,"Megan Fieser"
CHEM-516,"Synthesis, Reactivity and Mechanism in Inorganic and Organometallic Chemistry",001,W,09:00,09:50,KAP,"Megan Fieser"
CHEM-516,"Synthesis, Reactivity and Mechanism in Inorganic and Organometallic Chemistry",001,F,09:00,09:50,KAP,"Megan Fieser"
CHEM-520B,"Advanced Chemical Biology",001,T,09:30,10:50,GFS,"Matthew Pratt"
CHEM-520B,"Advanced Chemical Biology",001,H,09:30,10:50,GFS,"Matthew Pratt"
CHEM-527,"Synthetic Organic Chemistry",001,T,11:00,12:20,SGM,"Kyung Jung"
CHEM-527,"Synthetic Organic Chemistry",001,H,11:00,12:20,SGM,"Kyung Jung"
CHEM-535,"Introduction to Molecular Spectroscopy",001,M,11:00,11:50,SSC,"Alexander Benderskii"
CHEM-535,"Introduction to Molecular Spectroscopy",001,W,11:00,11:50,SSC,"Alexander Benderskii"
CHEM-535,"Introduction to Molecular Spectroscopy",001,F,11:00,11:50,SSC,"Alexander Benderskii"
CHEM-540,"Introduction to Statistical Mechanics",001,T,11:00,12:20,GFS,"Oleg Prezhdo"
CHEM-540,"Introduction to Statistical Mechanics",001,H,11:00,12:20,GFS,"Oleg Prezhdo"
CHEM-561,"Polymer Synthesis",001,M,09:00,10:50,KAP,"Barry Thompson"
CHEM-561,"Polymer Synthesis",001,W,09:00,10:50,KAP,"Barry Thompson"
CHEM-575,"Modern Trends in Physical Chemistry",001,M,17:00,17:50,SSC,"Alexander Benderskii"
CHEM-577A,"Medicinal Chemistry and Drug Design",001,M,11:00,12:20,KAP,"Charles Mc Kenna"
CHEM-577A,"Medicinal Chemistry and Drug Design",001,W,11:00,12:20,KAP,"Charles Mc Kenna"
CHEM-588,"Advanced Practical X-ray Structure Determination of Small Mo",001,W,11:00,12:20,SGM,"Ralf Haiges"
CHEM-589,"Macromolecular Crystallography",001,M,14:00,15:20,GFS,"Vadim Cherezov"
CHEM-589,"Macromolecular Crystallography",001,W,14:00,15:20,GFS,"Vadim Cherezov"
CHEM-625,"Chemical Applications of Magnetic Resonance Spectroscopy",001,T,09:30,10:50,SGM,"Ralf Haiges"
CHEM-625,"Chemical Applications of Magnetic Resonance Spectroscopy",001,H,09:30,10:50,SGM,"Ralf Haiges"
LING-110,"In a Word",001,T,11:00,12:20,ZHS,"Hajime Hoji"
LING-110,"In a Word",001,H,11:00,12:20,ZHS,"Hajime Hoji"
LING-110,"In a Word",001,F,14:00,15:20,"WPH B","Hajime Hoji"
LING-110,"In a Word",001,M,10:00,11:50,KOH,"Hajime Hoji"
LING-115,"Language and Society",001,M,14:00,15:20,ZHS,"Sandra Disner"
LING-115,"Language and Society",001,W,14:00,15:20,ZHS,"Sandra Disner"
LING-115,"Language and Society",001,T,09:30,10:50,GFS,"Mary Byram Washburn"
LING-115,"Language and Society",001,H,09:30,10:50,GFS,"Mary Byram Washburn"
LING-115,"Language and Society",001,F,11:00,11:50,GFS,"Mary Byram Washburn"
LING-210,"Introduction to Linguistics",001,T,11:00,12:20,GFS,"Stefan Keine"
LING-210,"Introduction to Linguistics",001,H,11:00,12:20,GFS,"Stefan Keine"
LING-210,"Introduction to Linguistics",001,F,12:00,13:50,GFS,"Stefan Keine"
LING-285,"Human Language and Technology",001,T,12:30,13:50,SGM,"Mary Byram Washburn"
LING-285,"Human Language and Technology",001,H,12:30,13:50,SGM,"Mary Byram Washburn"
LING-285,"Human Language and Technology",001,M,10:00,11:50,GFS,"Mary Byram Washburn"
LING-285,"Human Language and Technology",001,F,12:00,13:50,GFS,"Mary Byram Washburn"
LING-300,"Introduction to Translation",001,M,10:00,10:50,THH,"Sozan Wali"
LING-300,"Introduction to Translation",001,W,10:00,10:50,THH,"Sozan Wali"
LING-300,"Introduction to Translation",001,F,10:00,10:50,THH,"Sozan Wali"
LING-301,"Introduction to Phonetics and Phonology",001,M,14:00,15:20,VKC,"Brian Smith"
LING-301,"Introduction to Phonetics and Phonology",001,W,14:00,15:20,VKC,"Brian Smith"
LING-303,"Logic and Meaning in Natural Language",001,T,11:00,12:20,MHP,"Deniz Rudin"
LING-303,"Logic and Meaning in Natural Language",001,H,11:00,12:20,MHP,"Deniz Rudin"
LING-322,"Language Contact and Language Acquisition",001,M,12:00,13:50,GFS,"Maria Zubizarreta"
LING-322,"Language Contact and Language Acquisition",001,W,12:00,13:50,GFS,"Maria Zubizarreta"
LING-402,"Advanced Syntax",001,M,08:00,09:20,GFS,"Roumyana Pancheva"
LING-402,"Advanced Syntax",001,W,08:00,09:20,GFS,"Roumyana Pancheva"
LING-406,Psycholinguistics,001,M,15:30,16:50,GFS,"Mary Byram Washburn"
LING-406,Psycholinguistics,001,W,15:30,16:50,GFS,"Mary Byram Washburn"
LING-433,"Children&apos;s Learning and Cognitive Development",001,M,14:00,15:50,GFS,"Frank Manis"
LING-433,"Children&apos;s Learning and Cognitive Development",001,W,14:00,15:50,GFS,"Frank Manis"
LING-499,"Special Topics",001,T,14:00,15:20,KAP,"Hajime Hoji"
LING-499,"Special Topics",001,H,14:00,15:20,KAP,"Hajime Hoji"
LING-531B,Phonology,001,M,09:30,12:00,OFFICE,"Brian Smith"
LING-535,"Syntax and Grammatical Theory",001,W,09:30,12:00,OFFICE,"Roumyana Pancheva"
LING-536,Semantics,001,M,10:00,11:50,HED,"Barry Schein"
LING-536,Semantics,001,F,10:00,11:50,HED,"Barry Schein"
LING-582,"Experimental Phonetics",001,H,14:00,16:20,OFFICE,"Louis Goldstein"
LING-586,"Advanced Psycholinguistics",001,T,14:30,16:50,OFFICE,"Elsi Kaiser"
LING-610,"Seminar in Linguistic Theory",001,W,10:00,12:00,OFFICE,"Maria Zubizarreta"
LING-635,"Seminar in Syntax",001,H,15:30,17:50,GFS,"Stefan Keine"
LING-636,"Seminar in Semantics",001,F,13:00,15:20,OFFICE,"Deniz Rudin"
THTR-101,"Introduction to Acting",001,T,11:00,12:50,MCC,"Zachary Steel"
THTR-101,"Introduction to Acting",001,H,11:00,12:50,MCC,"Zachary Steel"
THTR-101,"Introduction to Acting",001,M,14:00,15:50,MCC,"Anita Dashiell-Sparks"
THTR-101,"Introduction to Acting",001,W,14:00,15:50,MCC,"Anita Dashiell-Sparks"
THTR-105,"Introduction to Screen Acting",001,W,08:00,10:50,SHR,"Paul Lazarus"
THTR-105,"Introduction to Screen Acting",001,M,15:00,17:50,PED,"Rodney To"
THTR-105,"Introduction to Screen Acting",001,F,08:00,10:50,SHR,"Khanisha Foster"
THTR-115B,"Movement I",001,T,09:00,10:50,PED,"Louise Peacock"
THTR-115B,"Movement I",001,H,09:00,10:50,PED,"Louise Peacock"
THTR-120B,"Acting I",001,T,14:00,15:50,MCC,"Mary Joan Negro"
THTR-120B,"Acting I",001,H,14:00,15:50,MCC,"Mary Joan Negro"
THTR-122,"Improvisation and Theatre Games",001,F,16:00,17:50,MCC,"Paul Hungerford"
THTR-122,"Improvisation and Theatre Games",001,M,14:00,15:50,PED,"Debra De Liso"
THTR-122,"Improvisation and Theatre Games",001,W,14:00,15:50,PED,"Julie Welch"
THTR-122,"Improvisation and Theatre Games",001,T,16:00,17:50,PED,"Julie Welch"
THTR-122,"Improvisation and Theatre Games",001,H,16:00,17:50,MCC,"Paul Urcioli"
THTR-124A,"Character Acting",001,W,13:00,14:50,MCC,"Paul Urcioli"
THTR-130,"Introduction to Theatrical Production",001,M,14:00,16:50,TTL,"Duncan Mahoney"
THTR-130,"Introduction to Theatrical Production",001,T,14:00,16:50,TTL,"Duncan Mahoney"
THTR-130,"Introduction to Theatrical Production",001,W,14:00,16:50,TTL,"Duncan Mahoney"
THTR-130,"Introduction to Theatrical Production",001,H,14:00,16:50,TTL,"Duncan Mahoney"
THTR-130,"Introduction to Theatrical Production",001,F,14:00,16:50,TTL,"Duncan Mahoney"
THTR-131B,"Advanced Theatrical Production",001,H,08:00,09:20,PEDE,"Christina Haatainen-Jones"
THTR-132B,"Art of Theatrical Design",001,M,10:00,11:50,KAP,"Jason Thompson"
THTR-140B,"Voice I",001,M,14:00,15:50,MCC,"Babette Markus"
THTR-140B,"Voice I",001,W,14:00,15:50,MCC,"Babette Markus"
THTR-152,"Introduction to Scene Study",001,M,12:00,13:50,MCC,"Laura Flanagan"
THTR-152,"Introduction to Scene Study",001,W,12:00,13:50,MCC,"Laura Flanagan"
THTR-152,"Introduction to Scene Study",001,T,16:00,17:50,MCC,"Kenneth Mitchell"
THTR-152,"Introduction to Scene Study",001,H,16:00,17:50,MCC,"Kenneth Mitchell"
THTR-195,"Theatre on Film",001,M,16:00,17:20,MCC,"John De Mita"
THTR-195,"Theatre on Film",001,W,16:00,17:20,MCC,"John De Mita"
THTR-213,"Corset Construction",001,M,12:00,13:20,PEDF,"Joey Skinner"
THTR-213,"Corset Construction",001,W,12:00,13:20,PEDF,"Joey Skinner"
THTR-215B,"Movement II",001,T,13:00,14:50,MCC,"Stephanie Shroyer"
THTR-215B,"Movement II",001,H,13:00,14:50,MCC,"Stephanie Shroyer"
THTR-216,"Movement for Actors",001,T,16:00,17:20,PED,"Caitlyn Conlin"
THTR-216,"Movement for Actors",001,H,16:00,17:20,PED,"Caitlyn Conlin"
THTR-216,"Movement for Actors",001,M,09:00,10:20,PED,"Caitlyn Conlin"
THTR-216,"Movement for Actors",001,W,09:00,10:20,PED,"Caitlyn Conlin"
THTR-220B,"Intermediate Acting I",001,M,10:00,11:50,MCC,"Armin Shimerman"
THTR-220B,"Intermediate Acting I",001,W,10:00,11:50,MCC,"Armin Shimerman"
THTR-222,"Stage Make-up",001,F,11:00,12:20,BIT,"Gary Domasin"
THTR-225,"Theatre Across History and Cultures",001,M,14:00,15:50,MCC,"Meiling Cheng"
THTR-225,"Theatre Across History and Cultures",001,W,14:00,15:50,MCC,"Meiling Cheng"
THTR-225,"Theatre Across History and Cultures",001,T,12:00,13:50,PED,"Louise Peacock"
THTR-225,"Theatre Across History and Cultures",001,H,12:00,13:50,PED,"Louise Peacock"
THTR-230,"Communicating Theatrical Design Concepts",001,F,10:00,11:50,KAP,"Tom Buderwitz"
THTR-232,"Stage Lighting",001,M,10:00,11:20,PEDE,"Jeff Flowers"
THTR-232,"Stage Lighting",001,W,10:00,11:20,PEDE,"Jeff Flowers"
THTR-240B,"Voice II",001,T,10:00,11:50,PED,"Laura Flanagan"
THTR-240B,"Voice II",001,H,10:00,11:50,PED,"Laura Flanagan"
THTR-241,"Methods and Materials",001,H,14:00,15:50,GFS,"Sibyl Wickersheimer"
THTR-250,"Camera and Improvisation",001,M,14:00,16:50,SHR,"Joe Hacker"
THTR-252A,"Intermediate Acting I",001,T,13:00,14:50,PED,"Laura Flanagan"
THTR-252A,"Intermediate Acting I",001,H,13:00,14:50,PED,"Laura Flanagan"
THTR-252B,"Intermediate Acting I",001,M,12:00,13:50,MCC,"John De Mita"
THTR-252B,"Intermediate Acting I",001,W,12:00,13:50,MCC,"John De Mita"
THTR-252B,"Intermediate Acting I",001,T,08:00,09:50,PED,"John De Mita"
THTR-252B,"Intermediate Acting I",001,H,08:00,09:50,PED,"John De Mita"
THTR-290,"Introduction to Medical Clowning",001,W,19:00,21:50,MCC,"Caitlyn Conlin"
THTR-295,"Theatre in Los Angeles",001,M,14:00,15:50,GFS,"Frank Catalano"
THTR-302,"Shakespeare in His World",001,T,15:30,17:20,KAP,"Sharon Carnicke"
THTR-302,"Shakespeare in His World",001,H,15:30,17:20,KAP,"Sharon Carnicke"
THTR-305A,Directing,001,M,08:00,09:50,PED,"Stephanie Shroyer"
THTR-305A,Directing,001,W,08:00,09:50,PED,"Stephanie Shroyer"
THTR-305A,Directing,001,T,12:00,13:50,MCC,"Andrei Belgrader"
THTR-305A,Directing,001,H,12:00,13:50,MCC,"Andrei Belgrader"
THTR-305B,Directing,001,M,10:30,12:20,PED,"Stephanie Shroyer"
THTR-305B,Directing,001,W,10:30,12:20,PED,"Stephanie Shroyer"
THTR-310,"Comedy and Diversity",001,T,16:00,17:50,LVL,"Louise Peacock"
THTR-310,"Comedy and Diversity",001,H,16:00,17:50,LVL,"Louise Peacock"
THTR-314,"Advanced Topics in Modern Drama",001,M,12:00,13:50,VHE,"Rena Heinrich"
THTR-314,"Advanced Topics in Modern Drama",001,W,12:00,13:50,VHE,"Rena Heinrich"
THTR-315B,"Physical Theatre I",001,M,12:00,13:50,PED,"Edgar Landa"
THTR-315B,"Physical Theatre I",001,W,12:00,13:50,PED,"Edgar Landa"
THTR-316,"Advanced Movement for Actors",001,M,10:30,11:50,MCC,"Zachary Steel"
THTR-316,"Advanced Movement for Actors",001,W,10:30,11:50,MCC,"Zachary Steel"
THTR-317,"Theatre Clown",001,T,11:00,12:50,MCC,"Zachary Steel"
THTR-317,"Theatre Clown",001,H,11:00,12:50,MCC,"Zachary Steel"
THTR-320B,"Intermediate Acting II",001,M,15:00,16:50,MCC,"Mary Joan Negro"
THTR-320B,"Intermediate Acting II",001,W,15:00,16:50,MCC,"Mary Joan Negro"
THTR-322,"Improv 2: Advanced Improv",001,W,16:00,17:50,PED,"Kirstin Eggers"
THTR-332,"Lighting Design I",001,T,13:00,15:50,PEDE,"Josh Epstein"
THTR-336,"Introduction to Sound Design",001,M,15:30,16:50,MCC,"Phil Allen"
THTR-336,"Introduction to Sound Design",001,W,15:30,16:50,MCC,"Phil Allen"
THTR-340B,"Intermediate Voice",001,T,11:00,12:50,MCC,"Kathy Dunn-Muzingo"
THTR-340B,"Intermediate Voice",001,H,11:00,12:50,MCC,"Kathy Dunn-Muzingo"
THTR-342A,"Basic Voice",001,T,08:00,09:20,MCC,"Anne Burk"
THTR-342A,"Basic Voice",001,H,08:00,09:20,MCC,"Anne Burk"
THTR-342B,"Basic Voice",001,F,09:00,11:50,MCC,"Brent Blair"
THTR-343,"Musical Theatre Audition",001,M,16:00,17:50,MCC,"Kenneth Mitchell"
THTR-343,"Musical Theatre Audition",001,W,16:00,17:50,MCC,"Kenneth Mitchell"
THTR-352B,"Intermediate Acting II",001,T,11:00,12:50,DRC,"John De Mita"
THTR-352B,"Intermediate Acting II",001,H,11:00,12:50,DRC,"John De Mita"
THTR-352B,"Intermediate Acting II",001,M,08:00,09:50,MCC,"Christopher Shaw"
THTR-352B,"Intermediate Acting II",001,W,08:00,09:50,MCC,"Christopher Shaw"
THTR-354,"Acting Shakespeare",001,T,09:00,10:50,MCC,"Mary Joan Negro"
THTR-354,"Acting Shakespeare",001,H,09:00,10:50,MCC,"Mary Joan Negro"
THTR-355,"Acting for Sitcoms",001,T,12:00,13:50,MCC,"Chris Estabrook"
THTR-355,"Acting for Sitcoms",001,H,12:00,13:50,MCC,"Chris Estabrook"
THTR-365,"Playwriting I",001,H,15:00,17:50,MCC,"Chris Estabrook"
THTR-365,"Playwriting I",001,T,15:00,17:50,VKC,"Oliver Mayer"
THTR-366,"Playwriting II",001,W,14:00,16:50,MCC,"Paula Cizmar"
THTR-395,"Drama as Human Relations",001,M,14:00,15:20,MCC,"Paula Cizmar"
THTR-395,"Drama as Human Relations",001,W,14:00,15:20,MCC,"Paula Cizmar"
THTR-397,"Theatre Practicum",001,M,18:00,22:00,DRC,"Els Collins"
THTR-397,"Theatre Practicum",001,T,18:00,22:00,DRC,"Els Collins"
THTR-397,"Theatre Practicum",001,W,18:00,22:00,DRC,"Els Collins"
THTR-397,"Theatre Practicum",001,H,18:00,22:00,DRC,"Els Collins"
THTR-397,"Theatre Practicum",001,F,18:00,22:00,DRC,"Els Collins"
THTR-401,"Contemporary Theatre in a Changing World",001,T,16:00,17:50,MCC,"Ashley Steed"
THTR-401,"Contemporary Theatre in a Changing World",001,H,16:00,17:50,MCC,"Ashley Steed"
THTR-403,"The Performing Arts",001,T,14:00,15:20,MCC,"Ashley Steed"
THTR-403,"The Performing Arts",001,H,14:00,15:20,MCC,"Ashley Steed"
THTR-406,"Theatre on the Edge",001,T,15:00,16:50,GFS,"Meiling Cheng"
THTR-406,"Theatre on the Edge",001,H,15:00,16:50,GFS,"Meiling Cheng"
THTR-407B,"Drawing and Rendering for the Theater",001,F,09:00,11:50,PEDE,"Jenny Guthrie"
THTR-408A,Dialects,001,M,10:00,11:20,PED,"Kathy Dunn-Muzingo"
THTR-408A,Dialects,001,W,10:00,11:20,PED,"Kathy Dunn-Muzingo"
THTR-408B,Dialects,001,M,08:30,09:50,PED,"Kathy Dunn-Muzingo"
THTR-408B,Dialects,001,W,08:30,09:50,PED,"Kathy Dunn-Muzingo"
THTR-410,"The Digital Actor",001,T,10:00,11:50,PED,"Rodney To"
THTR-410,"The Digital Actor",001,H,10:00,11:50,PED,"Rodney To"
THTR-411,"The Business of Acting",001,F,13:00,14:50,MCC,"Dan Shaner"
THTR-415,"Physical Theatre II",001,M,15:00,16:50,MCC,"Andrei Belgrader"
THTR-415,"Physical Theatre II",001,W,15:00,16:50,MCC,"Andrei Belgrader"
THTR-417,"Stage Combat",001,M,10:00,11:50,PED,"Edgar Landa"
THTR-417,"Stage Combat",001,W,10:00,11:50,PED,"Edgar Landa"
THTR-419,"Alexander Technique for Performers",001,M,16:00,17:50,MCC,"Babette Markus"
THTR-419,"Alexander Technique for Performers",001,W,16:00,17:50,MCC,"Babette Markus"
THTR-420B,"Senior Project",001,M,12:00,13:50,DRC,"David Warshofsky"
THTR-420B,"Senior Project",001,W,12:00,13:50,DRC,"David Warshofsky"
THTR-421,"Public Speaking as Performance: A Course for Non-Actors",001,M,16:00,17:50,PED,"Stevie Johnson"
THTR-421,"Public Speaking as Performance: A Course for Non-Actors",001,W,16:00,17:50,PED,"Stevie Johnson"
THTR-422,"Improv 3 : Long Form Improvisation",001,W,10:00,11:50,PED,"Paul Hungerford"
THTR-423,Magic,001,F,14:00,16:50,VPD,"Jack Lovick"
THTR-426,"Being on Screen: A Class for Presenters, Hosts, and Others",001,W,18:00,19:50,SHR,"Jeremiah O'Brian"
THTR-427,"Audition Technique for Film, Television and New Media",001,M,14:00,17:20,PED,"Kate Burton"
THTR-430,"Stage Management II",001,M,11:30,13:50,PEDE,"Scott Faris"
THTR-431,"Seminar in Theatre Design",001,F,09:00,11:50,MCC,"Terry Gordon"
